Date,portfolio_return
2021-03-26,0.08719030446571696
2021-03-27,-0.016315004971807698
2021-03-28,0.00028386150655026094
2021-03-29,0.03139249159801336
2021-03-30,0.004640273190153661
2021-03-31,0.00876170304473854
2021-04-01,0.00756797377219043
2021-04-02,0.04698798666794197
2021-04-03,-0.038213365811081694
2021-04-04,0.07273017581368053
2021-04-05,0.30118851371527877
2021-04-06,0.13094641352314892
2021-04-07,-0.12616529068482651
2021-04-08,0.1161625813604671
2021-04-09,-0.021863009190833668
2021-04-10,0.2530032529405343
2021-04-11,-0.0051432859752750405
2021-04-12,0.05428160783219552
2021-04-13,0.17499150375298017
2021-04-14,0.0160430555362172
2021-04-15,-0.027222828599541768
2021-04-16,-0.09163708992509356
2021-04-17,-0.003065760799229793
2021-04-18,-0.09141457111994898
2021-04-19,-0.04835864441786745
2021-04-20,0.040673114077998986
2021-04-21,-0.05770009439435333
2021-04-22,-0.08632955037244465
2021-04-23,0.002321005547979759
2021-04-24,-0.07917789766025385
2021-04-25,-0.017211445522107585
2021-04-26,0.2605355579110581
2021-04-27,0.02225449587547776
2021-04-28,-0.022511667250438287
2021-04-29,0.014481418052725393
2021-04-30,0.12017650242527744
2021-05-01,0.026795933019476442
2021-05-02,-0.043947067821734395
2021-05-03,-7.697885778707456e-05
2021-05-04,-0.09419030594989404
2021-05-05,0.1353521721693549
2021-05-06,-0.011333300317704725
2021-05-07,-0.003359104687630853
2021-05-08,-0.0012082408422810671
2021-05-09,-0.015209772517754051
2021-05-10,-0.07935990034037013
2021-05-11,0.04961824982655917
2021-05-12,-0.14901311706246734
2021-05-13,0.06636879877054754
2021-05-14,0.023894751986576264
2021-05-15,0.023608427439922777
2021-05-16,-0.017754627947664674
2021-05-17,0.00295692142563745
2021-05-18,0.040474621541826794
2021-05-19,-0.2718350255692467
2021-05-20,0.10605140523132406
2021-05-21,-0.13154217490164308
2021-05-22,-0.06896309464503875
2021-05-23,-0.10690474882169136
2021-05-24,0.2070059746208908
2021-05-25,-0.01416388886067617
2021-05-26,0.04851493340133281
2021-05-27,-0.04985675233148372
2021-05-28,-0.07195449825878027
2021-05-29,-0.06261692955427889
2021-05-30,0.07264812700789673
2021-05-31,0.12285955458469924
2021-06-01,-0.02914013281093674
2021-06-02,0.016468805313021823
2021-06-03,0.02715275092181355
2021-06-04,-0.06811889739540225
2021-06-05,-0.04485796960867172
2021-06-06,0.01942055676809115
2021-06-07,-0.08175451082275949
2021-06-08,0.011265301201055063
2021-06-09,0.06954744346269841
2021-06-10,-0.0441584049738987
2021-06-11,-0.01186313591995809
2021-06-12,-0.027091855729271967
2021-06-13,0.07203523902000022
2021-06-14,0.016174150645133188
2021-06-15,-0.0010926832969934605
2021-06-16,-0.06094561083620807
2021-06-17,0.005876248645457093
2021-06-18,-0.05423513541944069
2021-06-19,-0.033332270024551316
2021-06-20,0.01434458780805616
2021-06-21,-0.18427088329776958
2021-06-22,-0.06813262925306772
2021-06-23,0.11676234719039569
2021-06-24,0.05951311450544803
2021-06-25,-0.08730047039192233
2021-06-26,0.007499656977791725
2021-06-27,0.058570743274248944
2021-06-28,-0.0052913128585514
2021-06-29,0.07592408870031542
2021-06-30,-0.0020399817828661354
2021-07-01,-0.05753822479818978
2021-07-02,-0.001904526421175594
2021-07-03,0.02402898779923251
2021-07-04,0.02842433585104588
2021-07-05,-0.0541672748273364
2021-07-06,0.016246237361658616
2021-07-07,-0.017952646225991024
2021-07-08,-0.039422137214434466
2021-07-09,0.023796300006486266
2021-07-10,-0.01500684951081611
2021-07-11,0.018122731318409656
2021-07-12,-0.015655447722696343
2021-07-13,-0.01596773082996223
2021-07-14,0.001989667245520494
2021-07-15,-0.035954896108857264
2021-07-16,-0.010614527571055942
2021-07-17,-0.008966617756958577
2021-07-18,0.009120851825024891
2021-07-19,-0.0455593896559967
2021-07-20,-0.045409869830288184
2021-07-21,0.07695060893551997
2021-07-22,0.02942714497412561
2021-07-23,0.0318073936872668
2021-07-24,0.00688103783984728
2021-07-25,0.004976074963571446
2021-07-26,0.03890429587135294
2021-07-27,0.03766868643558782
2021-07-28,0.09316165906351126
2021-07-29,0.022122280701778317
2021-07-30,0.020134426722497344
2021-07-31,-0.008291195853788642
2021-08-01,-0.03228372611851975
2021-08-02,0.007325684650711951
2021-08-03,-0.03318605016139262
2021-08-04,0.029843807278550714
2021-08-05,0.01082271240412342
2021-08-06,0.026812321136588678
2021-08-07,0.07803317919686975
2021-08-08,-0.03752913573848672
2021-08-09,0.05331294336348358
2021-08-10,0.023366860228981018
2021-08-11,0.13420280176675517
2021-08-12,-0.04101070351468056
2021-08-13,0.11417361389143485
2021-08-14,0.11946658375259465
2021-08-15,0.003974986248872694
2021-08-16,-0.059878383965529074
2021-08-17,-0.06347442553223882
2021-08-18,0.0315730244700851
2021-08-19,0.06607883925446734
2021-08-20,0.03383085486158589
2021-08-21,-0.02876964015196793
2021-08-22,0.009031880805387263
2021-08-23,0.01260256449981797
2021-08-24,-0.07324079120296623
2021-08-25,0.02957748382064512
2021-08-26,-0.07077054333152565
2021-08-27,0.0877086389563164
2021-08-28,-0.026528903158561556
2021-08-29,-0.0033216975304707123
2021-08-30,-0.035063172388654765
2021-08-31,0.05607946878016998
2021-09-01,0.03859908477473062
2021-09-02,0.015163288238474064
2021-09-03,0.023917298961537988
2021-09-04,-0.02002032522530621
2021-09-05,0.03860643279631219
2021-09-06,0.050477270003223024
2021-09-07,-0.16699171481310324
2021-09-08,-0.019831049309902857
2021-09-09,-0.005380717425937624
2021-09-10,-0.030372392025886583
2021-09-11,0.01722688579718797
2021-09-12,0.03161577545781499
2021-09-13,-0.04172828270671307
2021-09-14,0.03503847693825873
2021-09-15,0.022719039087521632
2021-09-16,-0.02123278592557804
2021-09-17,-0.019952985692663388
2021-09-18,0.012934590978873561
2021-09-19,-0.02408742588254412
2021-09-20,-0.11593910551547214
2021-09-21,-0.04616727694031845
2021-09-22,0.12388444891731751
2021-09-23,0.0074121269712513465
2021-09-24,-0.053017911355656186
2021-09-25,-0.0042690527168084726
2021-09-26,0.0059037840196062286
2021-09-27,-0.02233908908109314
2021-09-28,-0.03129653530162602
2021-09-29,0.031230019191502107
2021-09-30,0.03416278559477719
2021-10-01,0.09572523941616469
2021-10-02,-0.005141884772893783
2021-10-03,0.014233455554556657
2021-10-04,-0.002634091041482484
2021-10-05,0.04312872488156075
2021-10-06,0.016681330012518727
2021-10-07,-0.014529940022330965
2021-10-08,-0.0025259839213845753
2021-10-09,0.07005239034028926
2021-10-10,-0.01415221400166127
2021-10-11,0.014110652695157466
2021-10-12,-0.029751359142836505
2021-10-13,0.024135222872560314
2021-10-14,0.0020575558899710335
2021-10-15,0.026908880826796214
2021-10-16,-0.006712166716363738
2021-10-17,-0.022795610747828984
2021-10-18,-0.003992211761831843
2021-10-19,0.015905766400329077
2021-10-20,0.04044181354111069
2021-10-21,-0.04959339568168434
2021-10-22,-0.0077350539629800485
2021-10-23,0.007357040455617091
2021-10-24,-0.008808311760343515
2021-10-25,0.017206614718944184
2021-10-26,-0.004030154900386957
2021-10-27,-0.08107516071829933
2021-10-28,0.05575467619185612
2021-10-29,0.02290198746210045
2021-10-30,1.0279957290876968e-05
2021-10-31,0.016449746481874684
2021-11-01,-0.01445983068282781
2021-11-02,0.03870598806457331
2021-11-03,0.04405911700154895
2021-11-04,-0.01101602609986133
2021-11-05,-0.02539072050343434
2021-11-06,-0.0036153331128429738
2021-11-07,0.0485229396509423
2021-11-08,0.05725556471482456
2021-11-09,-0.015516994465286331
2021-11-10,-0.0454873688329922
2021-11-11,0.014624379670708358
2021-11-12,-0.02042768108228557
2021-11-13,0.0029647374519529484
2021-11-14,0.0025315434182224344
2021-11-15,-0.01877456320273367
2021-11-16,-0.06422342123844502
2021-11-17,0.004480195597875682
2021-11-18,-0.0516620976080024
2021-11-19,0.039700097370092606
2021-11-20,0.011916758987064761
2021-11-21,-0.028900217663748885
2021-11-22,-0.027863924673756514
2021-11-23,0.02742593176415202
2021-11-24,-0.02311201686999331
2021-11-25,-0.0017641961650453819
2021-11-26,-0.0844406819660718
2021-11-27,0.014959581770423364
2021-11-28,0.029102226894721472
2021-11-29,0.019810186036210747
2021-11-30,0.0008027289747694682
2021-12-01,-0.004397480068474796
2021-12-02,-0.017139473369399423
2021-12-03,-0.05134545420858137
2021-12-04,-0.08169956016301252
2021-12-05,-0.03363803893656379
2021-12-06,0.027123131758258704
2021-12-07,-0.007614005887010626
2021-12-08,0.03755603961617827
2021-12-09,-0.018043506031578928
2021-12-10,-0.05209611794858292
2021-12-11,0.04687330348702892
2021-12-12,0.006048431674714291
2021-12-13,-0.06875960334916936
2021-12-14,0.01129844044202164
2021-12-15,0.04203402920819194
2021-12-16,-0.025493915601024923
2021-12-17,-0.015056473529440855
2021-12-18,0.028967801065987578
2021-12-19,0.005666734020168139
2021-12-20,0.039066229863267375
2021-12-21,0.0673833215650246
2021-12-22,0.003431696218144477
2021-12-23,0.041561302709987646
2021-12-24,-0.05769325802354683
2021-12-25,0.007661564332766338
2021-12-26,-0.0005881676688704652
2021-12-27,0.002874639046060599
2021-12-28,-0.073571171597917
2021-12-29,-0.037107359002022555
2021-12-30,0.02449378810549453
2021-12-31,-0.012550146132110628
2022-01-01,0.024299865985221256
2022-01-02,0.005948866794937139
2022-01-03,-0.027090412170550776
2022-01-04,-0.010503719011617549
2022-01-05,-0.05801145968873074
2022-01-06,0.003655287748333354
2022-01-07,-0.02740116383521862
2022-01-08,-0.013039926289319537
2022-01-09,0.00769842897133793
2022-01-10,-0.014865325854132899
2022-01-11,0.03628273922937946
2022-01-12,0.03493042686801279
2022-01-13,-0.03666522958251002
2022-01-14,0.008983725599175218
2022-01-15,0.007042643137108769
2022-01-16,-0.002666621037275369
2022-01-17,-0.020582467109476553
2022-01-18,-0.008521724206867955
2022-01-19,-0.016468376287839086
2022-01-20,-0.026897654997227707
2022-01-21,-0.11266819926336644
2022-01-22,-0.05563929446514821
2022-01-23,0.04925076031838089
2022-01-24,-0.0156745097622538
2022-01-25,0.008660774324322095
2022-01-26,0.004364767848569526
2022-01-27,-0.012873933087780166
2022-01-28,0.009431271706688164
2022-01-29,0.007846996658815162
2022-01-30,-0.017473940894332032
2022-01-31,0.023098568916655876
2022-02-01,0.01350552716987247
2022-02-02,-0.04471666778945366
2022-02-03,0.008892600513486178
2022-02-04,0.09030419725844019
2022-02-05,0.011724943659681684
2022-02-06,0.0243758621705327
2022-02-07,0.15914774124019226
2022-02-08,0.044939320327642425
2022-02-09,-0.004642833848060066
2022-02-10,-0.038126811098609055
2022-02-11,-0.06728506715885312
2022-02-12,0.05678928796380297
2022-02-13,-0.01077216651097274
2022-02-14,-0.004344703226052491
2022-02-15,0.05786279885863509
2022-02-16,-0.01506326738953943
2022-02-17,-0.08338186200650727
2022-02-18,0.013623085667151227
2022-02-19,0.03367429756358362
2022-02-20,-0.050378912459558084
2022-02-21,-0.07837817984924268
2022-02-22,0.029027203318235544
2022-02-23,-0.03113947101459389
2022-02-24,0.005602827253221121
2022-02-25,0.08057447575734882
2022-02-26,-0.017323111431757316
2022-02-27,-0.03774199093183951
2022-02-28,0.10134508352388932
2022-03-01,0.010401373216760218
2022-03-02,-0.017598114799046608
2022-03-03,-0.02481411051503285
2022-03-04,-0.059986784266980786
2022-03-05,0.04391604854159747
2022-03-06,-0.03437815154720044
2022-03-07,-0.005360068951029267
2022-03-08,0.0029178702567276876
2022-03-09,0.06989092991462613
2022-03-10,-0.04517550311699228
2022-03-11,0.05735388877372544
2022-03-12,-0.012921171413333075
2022-03-13,-0.030628546079134768
2022-03-14,0.026389384127422373
2022-03-15,-0.00960994715565905
2022-03-16,0.03810234234016481
2022-03-17,-0.001397506277164839
2022-03-18,0.010308237102962976
2022-03-19,0.021442018176669627
2022-03-20,-0.017975689936401154
2022-03-21,0.026932315090343464
2022-03-22,0.008211636297470884
2022-03-23,0.004349683120326199
2022-03-24,0.011562743277153592
2022-03-25,-0.012410224415150434
2022-03-26,0.007561552820892183
2022-03-27,0.03610925576770776
2022-03-28,0.006840481110849126
2022-03-29,-0.0022580702161181226
2022-03-30,-0.0001569133999120599
2022-03-31,-0.047496293713975735
2022-04-01,0.01621629853007525
2022-04-02,-0.005016419741489706
2022-04-03,0.019197539841064693
2022-04-04,-0.01212388805617425
2022-04-05,-0.014903948880983175
2022-04-06,-0.06383361215702113
2022-04-07,0.026826667901936763
2022-04-08,-0.038661820046079896
2022-04-09,0.012361413513056635
2022-04-10,-0.010384144628830848
2022-04-11,-0.07621525618910682
2022-04-12,0.026466995123079318
2022-04-13,0.014712810357059024
2022-04-14,-0.005827345985852533
2022-04-15,0.0618539451985477
2022-04-16,-0.004383762591425052
2022-04-17,-0.03108943443592081
2022-04-18,0.022126805800041158
2022-04-19,0.011333733980092573
2022-04-20,-0.02180942868383473
2022-04-21,-0.02386213632916236
2022-04-22,-0.01917443264660367
2022-04-23,-0.013173972639932611
2022-04-24,-0.009099374270863173
2022-04-25,0.002945050348387707
